Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Profit
ORD100935,2025-08-22,10494,Kavya Singh,East,Patna,Sports,Cricket,Cricket Bat,2,3359.43,5.0,UPI,103.37,1782.11
ORD100936,2025-06-01,10008,Vivaan Shah,North,Lucknow,Beauty,Haircare,Shampoo,5,381.6,10.0,UPI,298.84,82.41
ORD100937,2025-02-16,10198,Sanya Gupta,North,Lucknow,Electronics,Smartphone,Mobile Phone,3,26831.47,5.0,Net Banking,125.4,21186.49
ORD100938,2025-07-17,10031,Neha Singh,East,Bhubaneswar,Sports,Fitness,Dumbbells,3,1913.32,0.0,Card,89.45,1031.56
ORD100939,2025-09-30,10113,Ananya Malhotra,East,Kolkata,Beauty,Haircare,Hair Dryer,1,2068.56,20.0,UPI,209.41,375.57
ORD100940,2025-04-12,10200,Meera Patel,East,Ranchi,Clothing,Men Clothing,Jeans,1,1880.29,15.0,Card,76.45,270.03
ORD100941,2025-03-23,10214,Sanya Shah,North,Jaipur,Clothing,Women Clothing,Kurta,2,734.77,10.0,Card,174.21,98.54
ORD100942,2025-06-15,10046,Aditya Gupta,North,Chandigarh,Clothing,Footwear,Sneakers,2,4815.04,20.0,Net Banking,167.97,851.76
ORD100943,2025-04-25,10030,Vivaan Kumar,North,Lucknow,Beauty,Haircare,Hair Dryer,3,2364.65,5.0,UPI,279.39,1916.98
ORD100944,2025-05-24,10122,Simran Shah,South,Bengaluru,Sports,Fitness,Dumbbells,2,1455.05,0.0,UPI,148.29,500.36
ORD100945,2025-10-03,10302,Arjun Malhotra,West,Pune,Electronics,Laptop,Laptop,4,73517.94,0.0,UPI,288.35,107834.89
ORD100946,2025-08-20,10066,Aditi Mehta,East,Patna,Home & Kitchen,Home Decor,Table Lamp,1,2235.66,5.0,UPI,380.4,256.16
ORD100947,2025-08-31,10498,Neha Sharma,South,Chennai,Clothing,Men Clothing,Jacket,1,1678.96,20.0,UPI,327.56,159.12
ORD100948,2025-04-14,10283,Simran Shah,North,Jaipur,Electronics,Laptop,Laptop,3,77904.62,10.0,UPI,298.77,37403.1
ORD100949,2025-08-21,10361,Arjun Shah,West,Ahmedabad,Electronics,Audio,Bluetooth Speaker,2,5740.85,0.0,COD,58.71,1837.34
ORD100950,2025-06-05,10145,Arjun Gupta,South,Kochi,Sports,Fitness,Dumbbells,2,2250.63,0.0,COD,199.48,1044.57
ORD100951,2025-06-28,10212,Aarav Shah,North,Chandigarh,Home & Kitchen,Home Furnishing,Bedsheet,4,2397.99,0.0,UPI,392.32,2273.11
ORD100952,2025-08-03,10456,Priya Mehta,North,Lucknow,Clothing,Women Clothing,Kurta,1,2359.77,15.0,Card,353.06,185.49
ORD100953,2025-06-10,10038,Sanya Verma,West,Pune,Beauty,Fragrance,Perfume,2,1612.42,0.0,UPI,272.66,898.17
ORD100954,2025-06-12,10046,Aditya Gupta,South,Kochi,Sports,Fitness,Yoga Mat,2,796.14,0.0,Card,347.31,7.26
ORD100955,2025-09-11,10228,Vikram Malhotra,West,Mumbai,Clothing,Footwear,Sneakers,5,3508.89,0.0,UPI,304.06,3570.8
ORD100956,2025-12-09,10131,Vivaan Kumar,West,Surat,Electronics,Laptop,Laptop,1,69546.97,0.0,Card,400.1,18411.68
ORD100957,2025-01-10,10297,Aditya Mehta,West,Mumbai,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,4375.19,0.0,UPI,204.68,1110.51
ORD100958,2025-09-16,10341,Meera Verma,West,Ahmedabad,Home & Kitchen,Kitchen,Cookware Set,2,2892.49,20.0,Card,379.16,940.22
ORD100959,2025-07-09,10229,Priya Malhotra,North,Lucknow,Home & Kitchen,Home Decor,Table Lamp,1,1829.28,25.0,Card,373.35,-33.14
ORD100960,2025-08-07,10576,Meera Joshi,East,Bhubaneswar,Clothing,Footwear,Sneakers,1,3057.26,20.0,Card,262.76,218.1
ORD100961,2025-10-12,10434,Neha Patel,South,Kochi,Electronics,Audio,Bluetooth Speaker,1,3520.79,10.0,Card,302.21,601.77
ORD100962,2025-10-11,10167,Aditi Malhotra,North,Lucknow,Sports,Fitness,Yoga Mat,1,1010.19,5.0,Net Banking,317.0,-17.81
ORD100963,2025-08-08,10116,Vivaan Sharma,East,Bhubaneswar,Beauty,Haircare,Shampoo,5,689.77,10.0,UPI,286.14,307.38
ORD100964,2025-01-15,10220,Aarav Gupta,South,Kochi,Electronics,Wearables,Smart Watch,2,7979.23,0.0,Card,174.24,4226.55
ORD100965,2025-07-04,10151,Aditya Sharma,West,Mumbai,Home & Kitchen,Home Decor,Table Lamp,1,2116.52,10.0,Card,52.4,474.04
ORD100966,2025-05-23,10363,Aditya Gupta,South,Kochi,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,4945.9,15.0,COD,97.37,1128.99
ORD100967,2025-09-04,10166,Aditya Verma,South,Hyderabad,Electronics,Laptop,Laptop,1,78301.62,10.0,UPI,89.25,13693.26
ORD100968,2025-08-20,10378,Priya Sharma,West,Surat,Home & Kitchen,Kitchen Appliances,Air Fryer,1,7247.35,25.0,UPI,70.01,1826.74
ORD100969,2025-08-30,10620,Rahul Gupta,West,Mumbai,Clothing,Men Clothing,Jeans,2,2487.18,5.0,Card,72.83,1633.15
ORD100970,2025-07-15,10339,Vikram Mehta,East,Ranchi,Clothing,Footwear,Sneakers,2,5803.35,0.0,COD,371.14,1989.97
ORD100971,2025-12-18,10072,Ananya Sharma,East,Patna,Electronics,Audio,Bluetooth Speaker,3,4367.23,5.0,COD,211.45,1902.3
ORD100972,2025-07-18,10058,Aarav Patel,South,Hyderabad,Home & Kitchen,Home Decor,Table Lamp,3,1359.39,0.0,Net Banking,83.67,460.91
ORD100973,2025-03-31,10542,Nikhil Verma,East,Bhubaneswar,Beauty,Skincare,Face Cream,4,1158.13,10.0,Card,203.96,1332.06
ORD100974,2025-05-30,10365,Nikhil Gupta,West,Surat,Clothing,Footwear,Sneakers,1,3036.15,15.0,COD,246.29,646.66
ORD100975,2025-06-11,10107,Aarav Shah,North,Jaipur,Sports,Fitness,Yoga Mat,2,1658.64,10.0,Net Banking,83.97,982.44
ORD100976,2025-12-21,10217,Simran Shah,West,Surat,Electronics,Audio,Bluetooth Speaker,1,7558.58,5.0,Card,323.81,1857.15
ORD100977,2025-05-18,10558,Ananya Sharma,West,Mumbai,Electronics,Laptop,Laptop,3,66850.48,5.0,Card,420.16,26863.72
ORD100978,2025-10-21,10509,Isha Malhotra,West,Ahmedabad,Home & Kitchen,Home Decor,Table Lamp,3,2204.77,0.0,COD,241.95,748.63
ORD100979,2025-09-09,10420,Vikram Shah,West,Pune,Electronics,Laptop,Laptop,1,56346.4,5.0,Card,429.48,9304.88
ORD100980,2025-08-21,10373,Aditi Joshi,South,Bengaluru,Sports,Cricket,Cricket Bat,1,6178.47,25.0,Card,363.96,455.06
ORD100981,2025-09-27,10643,Karan Malhotra,South,Hyderabad,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,3150.14,0.0,Net Banking,45.5,971.53
ORD100982,2025-12-17,10637,Ananya Patel,South,Bengaluru,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,3720.3,20.0,Card,54.69,1078.61
ORD100983,2025-06-01,10332,Aarav Sharma,South,Kochi,Home & Kitchen,Home Decor,Table Lamp,4,1170.03,5.0,Card,419.41,228.12
ORD100984,2025-03-28,10255,Sneha Joshi,North,Lucknow,Clothing,Men Clothing,Jeans,1,2272.08,20.0,Net Banking,187.6,220.02
ORD100985,2025-11-27,10624,Vikram Malhotra,West,Mumbai,Home & Kitchen,Kitchen Appliances,Air Fryer,1,6117.9,0.0,Card,136.15,1693.31
ORD100986,2025-10-01,10180,Sneha Patel,North,Delhi,Beauty,Skincare,Face Cream,5,532.06,15.0,Card,141.08,641.78
ORD100987,2025-10-02,10021,Meera Verma,East,Patna,Clothing,Footwear,Sneakers,2,4418.41,10.0,COD,152.9,2202.77
ORD100988,2025-06-17,10257,Arjun Patel,South,Bengaluru,Clothing,Men Clothing,Jacket,1,1519.58,0.0,UPI,78.0,288.72
ORD100989,2025-07-20,10455,Karan Shah,West,Surat,Beauty,Skincare,Face Wash,2,686.12,15.0,Net Banking,243.88,-11.2
ORD100990,2025-05-25,10592,Vivaan Joshi,North,Delhi,Beauty,Skincare,Face Wash,2,735.82,20.0,Card,365.37,-213.23
ORD100991,2025-06-25,10517,Ananya Singh,North,Jaipur,Sports,Cricket,Cricket Bat,1,3427.87,0.0,UPI,439.62,235.17
ORD100992,2025-11-16,10176,Neha Kumar,West,Mumbai,Beauty,Skincare,Face Wash,1,453.82,15.0,Card,337.76,-250.09
ORD100993,2025-05-25,10196,Rahul Kumar,South,Kochi,Electronics,Laptop,Laptop,1,61363.25,5.0,Net Banking,447.82,19964.53
ORD100994,2025-03-11,10372,Vikram Malhotra,West,Mumbai,Home & Kitchen,Home Furnishing,Bedsheet,5,2387.64,0.0,UPI,131.02,2805.27
ORD100995,2025-11-04,10112,Neha Gupta,East,Kolkata,Beauty,Skincare,Face Cream,2,823.62,15.0,COD,152.0,256.39
ORD100996,2025-04-16,10542,Nikhil Verma,West,Ahmedabad,Beauty,Haircare,Shampoo,5,1055.18,10.0,COD,296.29,466.53
ORD100997,2025-12-01,10614,Priya Sharma,South,Kochi,Electronics,Smartphone,Mobile Phone,2,44515.08,0.0,Net Banking,371.91,26185.54
ORD100998,2025-06-29,10378,Priya Sharma,West,Ahmedabad,Clothing,Footwear,Sneakers,2,2304.01,10.0,UPI,362.73,395.74
ORD100999,2025-02-01,10161,Vikram Shah,West,Mumbai,Home & Kitchen,Home Decor,Table Lamp,5,1783.58,15.0,COD,324.63,1143.99
ORD101000,2025-08-24,10279,Nikhil Kumar,South,Bengaluru,Clothing,Men Clothing,Jacket,1,4602.56,5.0,UPI,80.3,785.45
ORD100779,2025-07-27,10389,Nikhil Joshi,North,Delhi,Electronics,Accessories,Wireless Earbuds,1,1495.79,5.0,Card,311.82,168.97
ORD100335,2025-03-20,10335,Vivaan Kumar,West,Ahmedabad,Home & Kitchen,Kitchen Appliances,Air Fryer,5,7914.56,10.0,UPI,134.49,4675.92
ORD100272,2025-06-29,10071,Kavya Malhotra,East,Kolkata,Electronics,Laptop,Laptop,2,64894.82,5.0,Card,252.58,41428.36
ORD100803,2025-03-21,10530,Nikhil Sharma,East,Bhubaneswar,Beauty,Fragrance,Perfume,2,858.74,5.0,Card,33.92,572.1
ORD100217,2025-02-25,10217,Simran Shah,West,Surat,Electronics,Laptop,Laptop,1,68139.05,10.0,Card,310.04,21489.51
